Levy,Manufacturer,Model,Prod. year,Leather interior,Engine volume,Mileage,Cylinders,Doors,Color,Airbags,Wheel__Right-hand drive,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear_box_type_Automatic,Gear_box_type_Manual,Gear_box_type_Tiptronic,Gear_box_type_Variator,fuel_type__CNG,fuel_type__Diesel,fuel_type__Hybrid,fuel_type__Hydrogen,fuel_type__LPG,fuel_type__Petrol,fuel_type__Plug-in Hybrid,category__Coupe,category__Goods wagon,category__Hatchback,category__Jeep,category__Limousine,category__Microbus,category__Minivan,category__Pickup,category__Sedan,category__Universal
836,HYUNDAI,Sonata,2010,1,2.0,89181,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
642,CHEVROLET,Orlando,2012,1,2.0,172000,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
697,VOLKSWAGEN,Jetta SPORT,2015,1,1.8,59661,4.0,2,White,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2265,HONDA,Fred,2019,1,1.5,1544,4.0,2,Red,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,HONDA,FIT Modulo,2011,0,1.3,125000,4.0,2,White,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,BMW,X5,2009,1,3.0,10000,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1018,MERCEDES-BENZ,E 350,2011,1,3.0,273186,6.0,2,White,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1266,HONDA,FIT,2014,1,1.5,60000,4.0,2,White,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,BMW,528,2013,1,2.0,82000,4.0,2,White,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,417661,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
502,TOYOTA,Prius C,2013,1,1.5,114000,4.0,2,Red,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,TOYOTA,Camry,2013,1,2.5,225510,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,HYUNDAI,Sonata,2013,1,2.0,194210,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,112000,4.0,2,Sky blue,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
583,HYUNDAI,I30,2011,1,1.6,56581,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1493,MERCEDES-BENZ,GLE 350,2016,1,3.5,117368,6.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1282,CHEVROLET,Captiva,2007,1,2.0,79002,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
836,SSANGYONG,Actyon,2010,1,2.0,83424,4.0,2,Red,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,SSANGYONG,Korando,2013,1,2.0,115701,4.0,2,Orange,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738,VOLKSWAGEN,Jetta,2017,1,1.4,11700,4.0,2,White,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1172,MERCEDES-BENZ,E 350,2011,1,3.5,119379,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,TOYOTA,Aqua,2012,1,1.5,151887,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,HYUNDAI,Elantra,2014,1,1.6,131000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2455,LEXUS,GX 470,2008,1,4.7,263190,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1111,HONDA,FIT,2012,0,1.3,146000,4.0,2,White,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
426,CHEVROLET,Spark,2015,1,1.0,127771,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,MITSUBISHI,Colt,2003,0,1.3,245000,4.0,2,Silver,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,BMW,318,1995,0,2.0,0,6.0,1,Black,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1750,LEXUS,RX 400,2008,1,3.3,224629,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
642,SSANGYONG,Korando,2012,1,2.0,125926,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1024,FORD,Escape,2010,0,2.5,140000,4.0,2,White,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,TOYOTA,Prius,2013,0,1.8,317000,4.0,2,White,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
781,TOYOTA,Camry XLE,2012,0,2.5,177000,4.0,2,Black,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,CHEVROLET,Cruze,2012,0,1.4,163000,4.0,2,Black,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,VAZ,2121 (Niva),1991,0,1.6,10000,4.0,1,Red,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,FORD,C-MAX,2013,1,2.0,74000,4.0,2,Carnelian red,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,CHEVROLET,Captiva,2011,1,2.2,70479,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,FORD,C-MAX,2013,0,2.0,204010,4.0,2,Black,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,SUBARU,Forester,2013,1,2.5,263459,4.0,2,Blue,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
333,SUBARU,Crosstrek,2014,1,2.0,50342,4.0,2,Silver,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,OPEL,Combo,2001,0,1.7,242701,16.0,1,Blue,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
781,TOYOTA,Camry,2012,1,2.5,110000,4.0,2,Red,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1110,HONDA,FIT,2013,0,1.3,101000,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,HYUNDAI,Sonata,2010,1,2.0,133392,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,VOLKSWAGEN,Golf,1999,0,1.4,217000,4.0,2,Blue,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1211,MERCEDES-BENZ,ML 350,2010,1,3.0,224000,6.0,2,Black,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1714,MERCEDES-BENZ,GLE 350,2017,1,3.5,55403,6.0,2,Black,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
640,HYUNDAI,Sonata,2013,1,2.0,48595,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
645,HYUNDAI,Elantra,2011,0,1.8,276800,1.0,2,Silver,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
289,FORD,Escape,2008,1,0.4,220474,4.0,2,Grey,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,MITSUBISHI,Pajero IO,2003,0,2.0,180000,4.0,2,Silver,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1053,MERCEDES-BENZ,ML 350,2014,1,3.5,94362,6.0,2,White,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
836,HYUNDAI,Elantra,2010,1,2.0,123648,4.0,2,Golden,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,LEXUS,GX 470,2003,1,4.7,204000,8.0,2,Black,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1505,TOYOTA,Prius,2012,0,1.8,176000,4.0,2,Silver,10,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1172,MERCEDES-BENZ,E 350,2011,1,3.5,230696,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1481,AUDI,Q7,2017,1,3.0,49602,6.0,2,White,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,SUZUKI,Samurai,1984,1,1.6,100000,4.0,1,Green,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,MITSUBISHI,Outlander sport,2013,0,2.0,72000,4.0,2,Black,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,RAV 4,2011,0,2.5,105600,4.0,2,White,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
919,BMW,X5,2012,1,3.0,296395,6.0,2,Grey,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1514,LEXUS,GX 470,2011,1,4.6,202048,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2455,LEXUS,GX 470,2008,1,4.7,218126,8.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,MERCEDES-BENZ,C 240,2001,0,2.2,275000,4.0,2,Silver,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,HYUNDAI,Santa FE,2014,1,2.2,81000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
584,SCION,xD,2014,0,1.8,77000,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1282,KIA,Sportage,2007,1,2.0,71168,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1249,HYUNDAI,H1,2017,1,2.5,73357,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,HYUNDAI,Sonata,2014,1,2.0,392894,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,E 320,2000,1,3.2,164400,6.0,2,Black,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
761,TOYOTA,Prius,2010,1,1.8,159382,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
891,HYUNDAI,Sonata,2016,1,2.0,258942,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
502,HONDA,Civic,2013,1,1.5,95822,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,Passport,1999,0,3.2,300000,6.0,2,Green,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308,TOYOTA,Prius,2014,0,1.8,139930,4.0,2,White,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,TOYOTA,Camry,2013,1,2.5,190549,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,HYUNDAI,Elantra gt,2013,0,2.0,53000,4.0,2,White,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,MERCEDES-BENZ,Smart,2001,0,0.6,126000,3.0,1,Silver,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
836,HYUNDAI,Santa FE,2010,1,2.0,153997,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,CHEVROLET,Captiva,2013,1,2.0,62707,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738,CHEVROLET,Cruze,2017,0,1.4,16000,4.0,2,Red,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,268046,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,C 180,1995,0,1.8,2147483647,4.0,2,Blue,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,BMW,X5,2016,1,2.0,58000,4.0,2,Black,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,OPEL,Astra,1997,0,1.6,180000,4.0,2,Silver,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1138,HYUNDAI,Genesis,2013,1,3.8,94813,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,HONDA,FIT,2003,0,1.5,178000,4.0,2,Silver,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
911,HYUNDAI,Santa FE,2010,1,2.2,121302,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1474,FORD,F150,2012,0,5.0,150000,8.0,2,Black,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1053,MERCEDES-BENZ,E 350,2014,1,3.5,200179,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,HYUNDAI,Accent,2012,1,1.6,104509,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
779,TOYOTA,Camry,2013,1,2.5,124912,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,BMW,318,1997,1,1.8,211000,4.0,2,Blue,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
308,TOYOTA,Prius,2014,0,1.8,91358,4.0,2,Grey,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607,TOYOTA,Camry,2019,1,2.5,39552,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1399,LEXUS,RX 450,2010,1,3.5,186005,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,BMW,328,2008,1,3.0,150000,6.0,1,White,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
707,HYUNDAI,Tucson,2011,1,2.0,144166,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,HONDA,Hr-v,2000,0,1.6,181000,4.0,2,Silver,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
584,HONDA,Civic,2014,1,1.8,76989,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
528,KIA,RIO lx,2014,1,1.6,100800,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1017,MERCEDES-BENZ,E 300,2017,1,2.0,50963,4.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
891,HYUNDAI,Sonata,2016,1,2.0,240573,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
707,DODGE,Caliber,2011,0,2.0,167000,4.0,2,Grey,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1399,LEXUS,RX 450,2010,1,3.5,317470,6.0,2,Grey,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,HYUNDAI,Elantra,2014,1,1.6,102000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
528,HYUNDAI,Elantra,2014,1,1.6,147966,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1324,TOYOTA,Highlander,2010,1,3.3,226198,6.0,2,Green,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,HONDA,Civic,2014,1,1.8,70742,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FORD,Expedition,2000,0,4.6,0,8.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
980,TOYOTA,Corolla,2018,1,1.8,78608,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
765,SSANGYONG,REXTON,2015,1,2.0,102118,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,OPEL,Combo,2004,0,1.7,20000,4.0,1,Blue,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,TOYOTA,Prius C,2013,0,1.5,123000,4.0,2,White,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
394,TOYOTA,Camry,2014,1,2.5,115312,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1104,BMW,X5,2015,1,3.0,201056,6.0,2,Black,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,SSANGYONG,REXTON,2013,1,2.0,169027,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,CHEVROLET,Volt,2014,1,1.4,133195,4.0,2,Black,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1888,BMW,530,2007,1,3.0,15000,6.0,3,Blue,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
494,MITSUBISHI,Mirage,2015,0,1.2,80000,3.0,2,Blue,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
779,HYUNDAI,H1,2013,1,2.5,69315,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1823,TOYOTA,Tacoma,2018,1,3.5,27358,6.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2971,MERCEDES-BENZ,C 36 AMG,1995,1,3.6,150000,6.0,2,Silver,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
473,FIAT,500L,2014,0,1.4,57500,4.0,2,Red,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
530,HYUNDAI,Elantra,2013,1,1.6,130000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,SUBARU,Legacy B4 twin turbo,2002,0,2.0,169000,4.0,2,Silver,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,SUBARU,Forester,2014,0,2.5,127000,4.0,2,Black,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1018,BMW,X5,2011,1,3.0,277421,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
642,FORD,Focus,2012,0,2.0,138664,4.0,2,Blue,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,OPEL,Vectra,1995,0,1.8,0,4.0,2,Green,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586,MERCEDES-BENZ,C 250,2012,1,1.8,109000,4.0,2,Red,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
574,HONDA,Insight,2010,1,1.3,210758,4.0,2,Silver,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
781,TOYOTA,Camry,2012,1,2.5,159379,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282,CHEVROLET,Captiva,2007,1,2.0,59136,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475,FIAT,500 Sport,2012,0,1.4,128000,4.0,1,White,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
831,SSANGYONG,Actyon,2017,1,1.6,42891,4.0,2,Red,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2455,LEXUS,GX 470,2008,1,4.7,0,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1249,HYUNDAI,H1,2017,1,2.5,97440,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1091,TOYOTA,RAV 4,2016,0,2.5,70400,4.0,2,Black,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
639,CHEVROLET,Cruze,2014,1,2.0,167691,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1211,BMW,335,2010,1,3.0,0,6.0,1,White,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,BMW,528,2009,1,3.0,255478,6.0,2,Black,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1267,TOYOTA,Aqua,2013,0,1.5,65000,4.0,2,Black,12,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,KIA,Sportage,2012,1,2.0,98000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,HYUNDAI,Elantra,2011,1,1.6,103453,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1076,HYUNDAI,Santa FE,2020,1,2.0,21,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
830,SUZUKI,Jimny GLX,2019,0,1.5,0,4.0,1,Silver,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Aqua,2013,0,1.5,120000,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Highlander,2008,0,3.3,128487,8.0,2,Black,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1024,HYUNDAI,H1,2010,1,2.5,45780,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
900,CHRYSLER,200,2015,1,2.4,0,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
770,HYUNDAI,Tucson,2016,1,1.7,162093,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1399,MERCEDES-BENZ,E 350,2010,1,3.5,205968,6.0,2,White,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,BUICK,Encore,2016,0,1.4,10295,4.0,2,Silver,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1681,GAZ,3110,2000,0,2.0,500,4.0,2,White,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,SSANGYONG,REXTON,2011,1,2.0,130559,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
